sheet_name,voce_code,intro_description,component_order,component_type,description,unit_measure,quantity,unit_price,total_price
Rinforzo sistemi compositi,RinStr_vc_22.a - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",3,manodopera,Op. Specializzato (MO1002),h / m,0.170000,29.220000,4.967400
Rinforzo sistemi compositi,RinStr_vc_22.a - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",4,lavorazione,2 - Applicazione resina epossidica,,,,
Rinforzo sistemi compositi,RinStr_vc_22.a - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",5,manodopera,Op. Qualificato (MO1003),h / m,0.150000,27.080000,4.062000
Rinforzo sistemi compositi,RinStr_vc_22.a - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",6,manodopera,Op. Specializzato (MO1002),h / m,0.150000,29.220000,4.383000
Rinforzo sistemi compositi,RinStr_vc_22.a - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",7,lavorazione,3 - Posa lamina,,,,
Rinforzo sistemi compositi,RinStr_vc_22.a - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",8,manodopera,Op. Qualificato (MO1003),h / m,0.210000,27.080000,5.686800
Rinforzo sistemi compositi,RinStr_vc_22.a - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",9,manodopera,Op. Specializzato (MO1002),h / m,0.210000,29.220000,6.136200
Rinforzo sistemi compositi,RinStr_vc_22.a - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",10,materiale,040090 - Kimicover FIX (primer),Kg / m,0.200000,17.920000,3.584000
Rinforzo sistemi compositi,RinStr_vc_22.a - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",11,materiale,190032 - Kimitech PLATE l = 50,Kg / m,1.000000,36.830000,36.830000
Rinforzo sistemi compositi,RinStr_vc_22.a - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",12,materiale,060005 - Solvente per pulizia attrezzatura,Kg / m,0.050000,14.700000,0.735000
Rinforzo sistemi compositi,RinStr_vc_22.a - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",13,noli e trasporti,Nolo attrezzature elettriche,h / m,0.000000,8.000000,0.000000
Rinforzo sistemi compositi,RinStr_vc_22.a - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",14,noli e trasporti,"Attrezzatura specifica per applicazione compositi:rullo metallico, guanti in lattice, tuta usa e getta, pennelli per applicazione resina d'impregnazione)",h / m,0.100000,7.000000,0.700000
Rinforzo sistemi compositi,RinStr_vc_1.b - Rinforzo strutturale previo incollaggio di lamine in fibra di carbonio alto modulo,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",1,lavorazione,1 - Applicazione primer,,,,
Rinforzo sistemi compositi,RinStr_vc_1.b - Rinforzo strutturale previo incollaggio di lamine in fibra di carbonio alto modulo,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",2,manodopera,Op. Qualificato (MO1003),h / m,0.180000,27.080000,4.874400
Rinforzo sistemi compositi,RinStr_vc_1.b - Rinforzo strutturale previo incollaggio di lamine in fibra di carbonio alto modulo,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",3,manodopera,Op. Specializzato (MO1002),h / m,0.180000,29.220000,5.259600
Rinforzo sistemi compositi,RinStr_vc_1.b - Rinforzo strutturale previo incollaggio di lamine in fibra di carbonio alto modulo,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",4,lavorazione,2 - Applicazione resina di incollaggio,,,,
Rinforzo sistemi compositi,RinStr_vc_1.b - Rinforzo strutturale previo incollaggio di lamine in fibra di carbonio alto modulo,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",5,manodopera,Op. Qualificato (MO1003),h / m,0.200000,27.080000,5.416000
Rinforzo sistemi compositi,RinStr_vc_1.b - Rinforzo strutturale previo incollaggio di lamine in fibra di carbonio alto modulo,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",6,manodopera,Op. Specializzato (MO1002),h / m,0.200000,29.220000,5.844000
Rinforzo sistemi compositi,RinStr_vc_1.b - Rinforzo strutturale previo incollaggio di lamine in fibra di carbonio alto modulo,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",7,lavorazione,3 - Posa lamina,,,,
Rinforzo sistemi compositi,RinStr_vc_1.b - Rinforzo strutturale previo incollaggio di lamine in fibra di carbonio alto modulo,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",8,manodopera,Op. Qualificato (MO1003),h / m,0.200000,27.080000,5.416000
Rinforzo sistemi compositi,RinStr_vc_1.b - Rinforzo strutturale previo incollaggio di lamine in fibra di carbonio alto modulo,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",9,manodopera,Op. Specializzato (MO1002),h / m,0.200000,29.220000,5.844000
Rinforzo sistemi compositi,RinStr_vc_1.b - Rinforzo strutturale previo incollaggio di lamine in fibra di carbonio alto modulo,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",10,materiale,190298 - Kimitech PLATE HM l = 100,Kg / m,1.000000,122.400000,122.400000
Rinforzo sistemi compositi,RinStr_vc_1.b - Rinforzo strutturale previo incollaggio di lamine in fibra di carbonio alto modulo,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",11,materiale,060005 - Solvente per pulizia attrezzatura,Kg / m,0.050000,14.700000,0.735000
Rinforzo sistemi compositi,RinStr_vc_1.b - Rinforzo strutturale previo incollaggio di lamine in fibra di carbonio alto modulo,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",12,noli e trasporti,Nolo attrezzature elettriche,h / m,0.000000,8.000000,0.000000
Rinforzo sistemi compositi,RinStr_vc_1.b - Rinforzo strutturale previo incollaggio di lamine in fibra di carbonio alto modulo,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",13,noli e trasporti,"Attrezzatura specifica per applicazione compositi:rullo metallico, guanti in lattice, tuta usa e getta, pennelli per applicazione resina d'impregnazione)",h / m,0.100000,7.000000,0.700000
Rinforzo sistemi compositi,RinStr_vc_22.b - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",1,lavorazione,1 - Esecuzione del taglio e applicazione primer,,,,
Rinforzo sistemi compositi,RinStr_vc_22.b - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",2,manodopera,Op. Qualificato (MO1003),h / m,0.170000,27.080000,4.603600
Rinforzo sistemi compositi,RinStr_vc_22.b - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",3,manodopera,Op. Specializzato (MO1002),h / m,0.170000,29.220000,4.967400
Rinforzo sistemi compositi,RinStr_vc_22.b - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",4,lavorazione,2 - Applicazione resina epossidica,,,,
Rinforzo sistemi compositi,RinStr_vc_22.b - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",5,manodopera,Op. Qualificato (MO1003),h / m,0.150000,27.080000,4.062000
Rinforzo sistemi compositi,RinStr_vc_22.b - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",6,manodopera,Op. Specializzato (MO1002),h / m,0.150000,29.220000,4.383000
Rinforzo sistemi compositi,RinStr_vc_22.b - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",7,lavorazione,3 - Posa lamina,,,,
Rinforzo sistemi compositi,RinStr_vc_22.b - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",8,manodopera,Op. Qualificato (MO1003),h / m,0.210000,27.080000,5.686800
Rinforzo sistemi compositi,RinStr_vc_22.b - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",9,manodopera,Op. Specializzato (MO1002),h / m,0.210000,29.220000,6.136200
Rinforzo sistemi compositi,RinStr_vc_22.b - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",10,materiale,040090 - Kimicover FIX (primer),Kg / m,0.200000,17.920000,3.584000
Rinforzo sistemi compositi,RinStr_vc_22.b - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",11,materiale,190297 - Kimitech PLATE HM l = 50,Kg / m,1.000000,63.000000,63.000000
Rinforzo sistemi compositi,RinStr_vc_22.b - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",12,materiale,060005 - Solvente per pulizia attrezzatura,Kg / m,0.050000,14.700000,0.735000
Rinforzo sistemi compositi,RinStr_vc_22.b - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",13,noli e trasporti,Nolo attrezzature elettriche,h / m,0.000000,8.000000,0.000000
Rinforzo sistemi compositi,RinStr_vc_22.b - Rinforzo strutturale di travi in legno mediante inserimento di lamine in fibra di carbonio,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",14,noli e trasporti,"Attrezzatura specifica per applicazione compositi:rullo metallico, guanti in lattice, tuta usa e getta, pennelli per applicazione resina d'impregnazione)",h / m,0.100000,7.000000,0.700000
Rinforzo sistemi compositi,RinStr_vc_4 - Consolidamento di volte in camorcanna mediante nastri in fibra di vetro,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",1,lavorazione,1 - pulizia e depolverizzazione della superficie per eliminare ogni residuo di inerte o polvere,,,,
Rinforzo sistemi compositi,RinStr_vc_4 - Consolidamento di volte in camorcanna mediante nastri in fibra di vetro,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",2,manodopera,Op. Qualificato (MO1003),h / mq,0.250000,27.080000,6.770000
Rinforzo sistemi compositi,RinStr_vc_4 - Consolidamento di volte in camorcanna mediante nastri in fibra di vetro,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",3,manodopera,Op. Specializzato (MO1002),h / mq,0.250000,29.220000,7.305000
Rinforzo sistemi compositi,RinStr_vc_4 - Consolidamento di volte in camorcanna mediante nastri in fibra di vetro,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",4,lavorazione,2 - Applicazione primer,,,,
Rinforzo sistemi compositi,RinStr_vc_4 - Consolidamento di volte in camorcanna mediante nastri in fibra di vetro,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",5,manodopera,Op. Qualificato (MO1003),h / mq,0.050000,27.080000,1.354000
Rinforzo sistemi compositi,RinStr_vc_4 - Consolidamento di volte in camorcanna mediante nastri in fibra di vetro,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",6,manodopera,Op. Specializzato (MO1002),h / mq,0.050000,29.220000,1.461000
Rinforzo sistemi compositi,RinStr_vc_4 - Consolidamento di volte in camorcanna mediante nastri in fibra di vetro,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",7,lavorazione,3 - Applicazione adesivo epossidico,,,,
Rinforzo sistemi compositi,RinStr_vc_4 - Consolidamento di volte in camorcanna mediante nastri in fibra di vetro,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",8,manodopera,Op. Qualificato (MO1003),h / mq,0.150000,27.080000,4.062000
Rinforzo sistemi compositi,RinStr_vc_4 - Consolidamento di volte in camorcanna mediante nastri in fibra di vetro,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",9,manodopera,Op. Specializzato (MO1002),h / mq,0.150000,29.220000,4.383000
Rinforzo sistemi compositi,RinStr_vc_4 - Consolidamento di volte in camorcanna mediante nastri in fibra di vetro,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",10,lavorazione,4 - Posa in opera del tessuto,,,,
Rinforzo sistemi compositi,RinStr_vc_4 - Consolidamento di volte in camorcanna mediante nastri in fibra di vetro,"Compreso quanto occorre per dare il lavoro finito, esclusi la pulizia del supporto e l'intonaco finale",11,manodopera,Op. Qualificato (MO1003),h / mq,0.150000,27.080000,4.062000
